id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
114,Greg Pateryn,ANA,D,10,24.533333333333,0,0,0,0,0,0.00,2,0.00,0.09,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-
115,Mark Borowiecki,NSH,D,57,101.03333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,7,2,1,1,0,2,1,2,13,0,17,0,0,-
116,Matt Martin,NYI,L,71,1.5333333333333,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
117,Cam Atkinson,PHI,R,73,124.61666666667,3,0,0,0,3,75.00,17,17.65,1.66,22,21,15,6,5,1,2,1,1,0,0,0,4,6,0,0,6,1,4,20.00
118,Jared Spurgeon,MIN,D,65,124.8,0,0,0,0,0,0.00,0,-,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,14,0,0,-
119,Jordie Benn,MIN,D,39,33.533333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,-
120,Antoine Roussel,ARI,L,53,89.366666666667,0,0,0,0,0,-,3,0.00,0.15,5,4,1,1,0,0,2,1,1,0,0,0,2,1,5,3,8,4,8,33.33
121,Tyler Johnson,CHI,C,26,2.3333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
122,Mike Hoffman,MTL,C,67,1.5666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
123,Tyler Bozak,STL,C,50,64.866666666667,1,1,1,0,2,66.67,5,20.00,0.19,6,5,1,0,1,0,0,0,0,0,0,0,4,6,0,0,6,13,24,35.14
124,Marcus Johansson,"SEA, WSH",L,69,1.7166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
125,Kyle Palmieri,NYI,R,69,15.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,100.00
126,Ryan O'Reilly,STL,C,78,134.46666666667,0,1,1,0,1,100.00,10,0.00,1.01,12,11,7,5,2,1,0,0,0,0,0,2,2,4,1,3,5,122,98,55.45
127,Kyle Clifford,"STL, TOR",L,25,4.4833333333333,0,0,0,0,0,-,2,0.00,0.35,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
128,Alex Chiasson,VAN,R,67,0.21666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
129,Jakob Silfverberg,ANA,R,53,113.05,0,0,0,0,0,0.00,10,0.00,0.62,11,10,7,0,0,0,2,1,1,0,0,1,2,4,1,1,8,2,3,40.00
130,John Tavares,TOR,C,79,1.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.67
131,Victor Hedman,T.B,D,82,158.98333333333,0,0,0,0,0,0.00,2,0.00,0.24,5,4,2,1,0,0,0,0,0,0,0,3,4,6,5,5,19,0,0,-
132,Matt Duchene,NSH,C,78,2.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.00
133,Evander Kane,EDM,L,43,16.516666666667,2,1,1,0,3,75.00,3,66.67,0.34,3,3,2,2,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,-
134,Brayden Schenn,STL,C,62,29.983333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,6,12,33.33
135,Oliver Ekman-Larsson,VAN,D,79,157.38333333333,0,0,0,0,0,0.00,9,0.00,0.14,14,12,1,0,2,0,6,3,3,0,0,2,1,3,5,4,15,0,0,-
136,Nazem Kadri,COL,C,71,31.816666666667,0,0,0,0,0,-,2,0.00,0.26,2,2,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,23,28,45.10
137,Ryan Ellis,PHI,D,4,9.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
138,Calvin de Haan,CHI,D,69,109.55,0,0,0,0,0,0.00,4,0.00,0.05,5,5,0,0,2,0,0,0,0,0,0,0,9,2,12,1,23,0,0,-
139,Zack Kassian,EDM,R,58,2.2833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,-
140,Dmitry Kulikov,MIN,D,80,149.45,0,0,0,0,0,-,5,0.00,0.15,6,5,2,1,0,0,0,0,0,0,0,2,2,0,3,2,18,0,0,-
141,Nick Leddy,"DET, STL",D,75,25.866666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,-
142,Chris Kreider,NYR,L,81,117.35,3,0,0,0,3,100.00,11,27.27,1.17,16,13,8,5,2,2,0,0,0,0,0,0,2,7,4,2,7,3,3,50.00
143,John Moore,BOS,D,7,17.483333333333,0,1,1,0,1,100.00,1,0.00,0.1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,-
144,Brayden McNabb,VGK,D,69,173.7,0,0,0,0,0,0.00,2,0.00,0,2,2,0,0,0,0,4,2,2,0,0,2,1,2,13,6,45,0,0,-
145,Reilly Smith,VGK,R,56,96.183333333333,2,2,2,0,4,100.00,10,20.00,1.15,12,11,8,5,4,0,0,0,0,0,0,1,3,4,6,2,4,2,2,50.00
146,Tomas Tatar,N.J,L,76,0.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
147,Tyson Barrie,EDM,D,73,29.433333333333,0,1,1,0,1,100.00,0,-,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,-
148,Dmitry Orlov,WSH,D,76,54.05,0,0,0,0,0,0.00,1,0.00,0.06,1,1,1,0,0,0,2,1,1,0,0,0,3,0,3,1,3,0,0,-
149,Brian Dumoulin,PIT,D,76,173.46666666667,0,0,0,0,0,0.00,9,0.00,0.21,10,9,2,1,1,0,2,1,1,0,0,0,5,4,10,3,21,0,0,-
150,Mattias Ekholm,NSH,D,76,233.65,0,1,1,0,1,50.00,4,0.00,0.03,5,4,0,0,0,0,6,3,3,0,0,4,8,3,13,3,30,0,0,-
151,Marcus Foligno,MIN,L,74,137.21666666667,0,0,0,0,0,-,5,0.00,0.19,5,5,1,0,0,0,0,0,0,0,0,1,2,6,7,1,8,5,1,83.33
152,Craig Smith,BOS,C,74,2.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
153,Chris Wideman,MTL,D,64,3.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,-
154,Casey Cizikas,NYI,C,74,128.86666666667,1,0,0,0,1,100.00,11,9.09,1.24,15,13,11,5,3,0,2,1,1,0,0,4,2,8,2,4,9,71,88,44.65
155,David Savard,MTL,D,62,162.86666666667,0,1,1,0,1,100.00,5,0.00,0.46,6,6,4,3,2,0,2,1,1,0,0,0,8,0,12,1,24,0,0,-
156,Nicolas Deslauriers,"ANA, MIN",L,81,97.983333333333,0,0,0,0,0,-,2,0.00,0.18,4,3,1,1,0,0,4,2,2,0,0,2,4,1,2,1,8,0,0,-
157,Cody Eakin,BUF,C,69,87.5,0,1,1,0,1,100.00,9,0.00,0.11,9,9,0,0,2,0,2,1,1,0,0,0,0,3,0,0,2,50,49,50.51
158,Kevin Connauton,"FLA, PHI",D,39,18.733333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,-
159,Ben Chiarot,"FLA, MTL",D,74,209.6,0,0,0,0,0,0.00,10,0.00,0.13,12,11,2,0,2,0,2,1,1,0,0,0,9,1,16,3,16,0,0,-
160,Erik Haula,BOS,L,78,58.283333333333,0,0,0,0,0,-,2,0.00,0.68,5,5,4,4,2,0,2,1,1,0,0,3,1,4,0,0,3,12,10,54.55
161,Anders Lee,NYI,L,76,0.78333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
162,Nick Jensen,WSH,D,76,183.46666666667,0,0,0,0,0,0.00,4,0.00,0.04,4,4,0,0,0,0,0,0,0,0,0,1,8,2,18,5,17,0,0,-
163,Nic Dowd,WSH,C,64,119.1,1,0,0,0,1,100.00,6,16.67,0.65,10,9,4,2,2,0,6,2,2,0,0,0,2,6,4,1,6,65,76,46.10
164,Justin Dowling,VAN,C,22,7.6333333333333,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-
165,Brenden Dillon,WPG,D,79,135.28333333333,0,0,0,0,0,0.00,7,0.00,0.61,8,8,5,2,1,0,0,0,0,0,0,0,12,2,19,3,15,0,0,-
166,Radko Gudas,FLA,D,77,154.36666666667,1,0,0,0,1,20.00,6,16.67,0.02,8,7,0,0,2,0,0,0,0,0,0,2,3,6,26,6,17,0,0,-
167,Matt Irwin,WSH,D,17,9.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,-
168,Christopher Tanev,CGY,D,82,225.63333333333,0,0,0,0,0,0.00,4,0.00,0.06,4,4,0,0,0,0,2,1,1,0,0,1,8,6,5,3,41,0,0,-
169,Mats Zuccarello,MIN,R,70,4.9333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
170,Calle Jarnkrok,"CGY, SEA",C,66,69.4,0,0,0,0,0,-,3,0.00,0.35,5,4,3,1,1,0,0,0,0,0,0,0,1,2,0,1,3,22,29,43.14
171,Justin Holl,TOR,D,69,161,1,2,0,2,3,50.00,1,100.00,0.07,1,1,1,0,0,0,0,0,0,0,0,1,6,4,9,8,24,0,0,-
172,Jason Zucker,PIT,L,41,1.6333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
173,Tyler Toffoli,"CGY, MTL",R,74,77.633333333333,1,1,1,0,2,66.67,8,12.50,0.68,15,11,7,2,3,1,6,3,3,0,0,1,2,5,3,2,1,1,3,25.00
174,Johan Larsson,"ARI, WSH",L,43,62.9,0,0,0,0,0,-,1,0.00,0.08,4,2,0,0,0,0,9,3,2,1,0,4,1,1,1,4,8,19,30,38.78
175,Greg McKegg,NYR,C,43,49.783333333333,0,1,1,0,1,100.00,1,0.00,0.06,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,4,3,9,25.00
176,Evgeny Kuznetsov,WSH,C,79,86.9,2,2,1,1,4,80.00,3,66.67,0.21,4,4,2,1,1,0,2,1,1,0,0,2,1,7,0,2,4,23,34,40.35
177,Charlie Coyle,BOS,C,82,127.08333333333,0,0,0,0,0,-,5,0.00,0.41,8,7,4,2,1,0,2,1,1,0,0,0,1,8,2,0,7,22,48,31.43
178,Patrik Nemeth,NYR,D,63,94.983333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,13,2,20,0,0,-
179,Jon Merrill,MIN,D,69,131.3,0,0,0,0,0,-,2,0.00,0.02,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,3,24,0,0,-
180,Tyler Pitlick,"CGY, MTL",C,39,20.316666666667,0,0,0,0,0,-,2,0.00,0.38,3,3,2,2,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,-
181,Justin Faulk,STL,D,76,128.16666666667,0,0,0,0,0,0.00,5,0.00,0.03,5,5,0,0,1,0,2,1,1,0,0,1,6,2,8,3,15,0,0,-
182,Brock Nelson,NYI,C,72,50.833333333333,0,0,0,0,0,-,3,0.00,0.41,7,6,5,2,0,2,0,0,0,0,0,0,1,2,1,0,1,8,22,26.67
183,Nick Bjugstad,MIN,C,57,2.6333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.00
184,Derek Forbort,BOS,D,76,219.81666666667,0,1,1,0,1,50.00,3,0.00,0.13,3,3,1,1,0,1,2,1,1,0,0,1,5,1,25,5,37,0,0,-
185,Kevin Hayes,PHI,C,48,42.866666666667,0,1,1,0,1,100.00,4,0.00,0.29,4,4,3,0,0,0,2,1,1,0,0,0,0,2,1,0,0,14,15,48.28
186,Cam Fowler,ANA,D,76,204.88333333333,0,0,0,0,0,0.00,6,0.00,0.07,8,8,1,0,1,0,0,0,0,0,0,1,5,6,2,1,25,0,0,-
187,Vladimir Tarasenko,STL,R,75,2.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
188,Austin Watson,OTT,L,67,97.466666666667,1,0,0,0,1,100.00,3,33.33,0.26,5,5,3,1,0,0,4,2,2,0,0,2,0,4,5,0,8,2,3,40.00
189,Jaden Schwartz,SEA,C,37,4.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
190,Riley Sheahan,SEA,C,69,138.55,0,2,1,1,2,66.67,5,0.00,0.48,9,7,4,2,0,1,0,0,0,0,0,1,3,4,0,0,5,70,107,39.55
191,Chris Wagner,BOS,R,1,2.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
192,Jeff Skinner,BUF,L,80,1.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00
193,Zach Hyman,EDM,L,76,132.13333333333,1,3,2,1,4,100.00,9,11.11,1.04,20,18,10,4,1,1,6,3,3,0,0,1,2,5,1,2,6,12,21,36.36
194,Erik Gudbranson,CGY,D,78,213.68333333333,0,0,0,0,0,0.00,7,0.00,0.05,8,8,1,0,1,0,13,4,3,1,0,3,8,3,8,2,36,0,0,-
195,Taylor Hall,BOS,L,81,1.7833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
196,Brett Connolly,CHI,R,9,0.68333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
197,Ryan Johansen,NSH,C,79,15.65,0,0,0,0,0,-,0,-,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,8,75.00
198,Tyler Seguin,DAL,C,81,14.433333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,50.00
199,Mark Pysyk,BUF,D,68,135.1,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,18,0,0,-
200,Jarred Tinordi,NYR,D,7,0.41666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
201,Mikael Granlund,NSH,C,80,136.53333333333,0,0,0,0,0,-,6,0.00,0.32,8,6,6,0,0,0,2,1,1,0,0,3,3,10,0,3,6,39,59,39.80
202,Nino Niederreiter,CAR,R,75,1.4,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
203,Bryan Rust,PIT,R,60,45.183333333333,0,0,0,0,0,-,2,0.00,0.59,6,6,5,1,2,0,0,0,0,0,0,1,0,1,1,0,4,1,0,100.00
204,Joonas Donskoi,SEA,R,75,147.96666666667,0,1,1,0,1,50.00,10,0.00,0.67,12,10,8,4,1,0,0,0,0,0,0,2,0,9,1,3,10,0,3,0.00
205,Jani Hakanpaa,DAL,D,80,173.4,0,1,0,1,1,50.00,5,0.00,0.07,7,6,1,0,0,0,0,0,0,0,0,1,7,2,36,8,29,0,0,-
206,Sam Carrick,ANA,C,64,53.316666666667,0,0,0,0,0,-,3,0.00,0.28,4,4,2,2,1,1,0,0,0,0,0,1,1,1,4,0,1,19,25,43.18
207,Brendan Gallagher,MTL,R,56,1.6666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
208,Jesper Fast,CAR,R,82,130,0,1,1,0,1,100.00,5,0.00,0.36,6,6,3,3,0,0,0,0,0,0,0,1,3,1,4,1,4,2,3,40.00
209,John Klingberg,DAL,D,74,19.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-
210,Mark Stone,VGK,R,37,24.916666666667,0,1,1,0,1,50.00,1,0.00,0.18,2,2,2,2,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,-
211,Alex Belzile,MTL,R,11,5.05,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
212,Colin Blackwell,"SEA, TOR",C,58,55.866666666667,2,0,0,0,2,40.00,10,20.00,1.18,10,10,8,6,1,3,0,0,0,0,0,0,2,1,0,0,2,10,19,34.48
213,Matthew Peca,STL,C,5,0.68333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
214,Ryan Dzingel,"ARI, S.J",C,32,11.066666666667,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00
215,Ondrej Palat,T.B,L,77,24.816666666667,0,1,1,0,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,-
216,Josh Manson,"ANA, COL",D,67,132.91666666667,0,0,0,0,0,-,3,0.00,0.11,4,3,1,1,1,0,9,3,2,1,0,2,5,4,21,7,10,0,0,-
217,Max McCormick,SEA,L,10,0.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
218,Josh Archibald,EDM,R,8,11.666666666667,0,0,0,0,0,-,1,0.00,0.05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.00
219,Travis Boyd,ARI,C,74,46.533333333333,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,4,25,32,43.86
220,Dylan DeMelo,WPG,D,76,189.6,1,1,0,1,2,66.67,2,50.00,0.15,3,3,2,0,0,0,2,1,1,0,0,3,6,3,3,10,17,0,0,-
221,Gregory Hofmann,CBJ,C,24,5.4666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
222,Johnny Gaudreau,CGY,L,82,5.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
223,Fredrik Claesson,T.B,D,9,2.4666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
224,Nick Seeler,PHI,D,43,33.516666666667,0,0,0,0,0,0.00,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,-
225,Sean Kuraly,CBJ,C,77,174.05,0,1,0,1,1,33.33,11,0.00,0.75,17,14,7,2,4,0,4,2,2,0,0,1,0,9,12,6,7,89,129,40.83
226,Vincent Trocheck,CAR,C,81,137.51666666667,0,0,0,0,0,-,10,0.00,1.13,15,12,12,5,4,0,0,0,0,0,0,2,1,9,5,7,8,90,79,53.25
227,Adam Lowry,WPG,C,79,174.5,3,2,2,0,5,83.33,13,23.08,1.37,17,15,10,7,1,1,0,0,0,0,0,3,5,8,13,2,9,82,107,43.39
228,Nick Cousins,NSH,C,68,2.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
229,Steven Fogarty,BOS,C,2,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
230,Blake Coleman,CGY,C,81,117.56666666667,1,1,1,0,2,66.67,12,8.33,1.06,18,15,9,4,3,0,2,1,1,0,0,3,3,7,1,1,5,0,3,0.00
231,Logan Shaw,OTT,R,17,18.033333333333,0,0,0,0,0,-,0,-,0.03,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,9,19,32.14
232,Andy Andreoff,NYI,C,6,0.21666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
233,Kyle Rau,MIN,C,5,2.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
234,Jean-Gabriel Pageau,NYI,C,77,140.65,0,3,3,0,3,100.00,10,0.00,0.82,15,12,6,4,2,0,2,1,1,0,0,0,2,6,2,2,10,76,66,53.52
235,Mike Reilly,BOS,D,70,54.983333333333,1,0,0,0,1,100.00,4,25.00,0.36,5,5,3,1,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,-
236,Rocco Grimaldi,NSH,R,7,11.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,100.00
237,Scott Mayfield,NYI,D,61,135.26666666667,0,1,0,1,1,100.00,2,0.00,0,2,2,0,0,0,0,12,2,1,0,1,1,2,4,6,0,30,0,0,-
238,Boone Jenner,CBJ,C,59,84.816666666667,0,0,0,0,0,-,8,0.00,0.79,13,11,8,3,1,0,2,1,1,0,0,2,0,5,1,1,4,58,52,52.73
239,Dmitrij Jaskin,ARI,R,12,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
240,Victor Rask,"MIN, SEA",C,47,2.0333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
241,Brandon Saad,STL,L,78,77.233333333333,1,2,2,0,3,100.00,11,9.09,1.03,13,12,10,4,2,0,2,1,1,0,0,1,3,7,3,0,2,0,1,0.00
242,Joel Edmundson,MTL,D,24,53.616666666667,0,0,0,0,0,0.00,3,0.00,0,3,3,0,0,1,0,2,1,1,0,0,1,1,1,4,2,11,0,0,-
243,Matt Nieto,S.J,L,70,120.75,0,0,0,0,0,-,11,0.00,1.02,12,11,8,5,1,0,0,0,0,0,0,1,1,1,2,3,7,0,1,0.00
244,William Karlsson,VGK,C,67,99.466666666667,1,0,0,0,1,50.00,3,33.33,0.76,6,6,4,4,1,0,0,0,0,0,0,1,1,4,3,2,9,50,70,41.67
245,Scott Harrington,CBJ,D,7,8.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,-
246,Nikita Kucherov,T.B,R,47,1.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
247,Ryan Nugent-Hopkins,EDM,C,63,122.31666666667,3,2,2,0,5,83.33,18,16.67,1.7,19,18,11,8,8,0,2,1,1,0,0,2,1,4,0,2,6,24,60,28.57
248,Gabriel Landeskog,COL,L,51,3.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.67
249,Jonathan Huberdeau,FLA,L,80,142.73333333333,3,2,2,0,5,71.43,14,21.43,1.97,15,15,11,10,5,1,2,1,1,0,0,2,3,18,6,4,7,2,1,66.67
250,Adam Larsson,SEA,D,82,201.76666666667,0,0,0,0,0,0.00,6,0.00,0.01,7,6,0,0,0,0,8,3,3,0,0,2,2,4,17,0,33,0,0,-
251,Ryan Strome,NYR,C,74,38.983333333333,1,0,0,0,1,100.00,6,16.67,0.53,8,7,4,2,2,0,0,0,0,0,0,1,0,2,0,0,3,7,7,50.00
252,Mika Zibanejad,NYR,C,81,143.63333333333,1,4,2,2,5,100.00,6,16.67,0.71,11,10,5,4,0,1,0,0,0,0,0,1,1,10,2,2,7,39,71,35.45
253,Mark Scheifele,WPG,C,67,5.65,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,36.36
254,Sean Couturier,PHI,C,29,59.316666666667,0,1,0,1,1,100.00,2,0.00,0.13,4,4,1,0,1,0,0,0,0,0,0,2,1,7,1,1,1,26,36,41.94
255,Dougie Hamilton,N.J,D,62,28.283333333333,0,0,0,0,0,-,2,0.00,0.11,4,2,1,0,0,1,2,1,1,0,0,0,2,1,2,1,1,0,0,-
256,Jonas Brodin,MIN,D,73,175.93333333333,0,1,0,1,1,100.00,2,0.00,0.05,4,4,0,0,0,0,0,0,0,0,0,0,5,5,2,5,23,0,0,-
257,Jamie Oleksiak,SEA,D,72,121.78333333333,0,1,0,1,1,100.00,2,0.00,0.29,2,2,1,1,0,0,0,0,0,0,0,2,4,2,14,3,21,0,0,-
258,J.T. Miller,VAN,C,80,154.51666666667,0,2,1,1,2,100.00,10,0.00,0.83,12,12,6,5,1,0,6,3,3,0,0,2,7,16,9,2,8,97,105,48.02
259,Joel Armia,MTL,R,60,84.433333333333,1,0,0,0,1,100.00,6,16.67,0.49,6,6,2,1,1,0,0,0,0,0,0,1,6,7,7,2,3,0,1,0.00
260,Nathan Beaulieu,WPG,D,24,44.783333333333,0,1,0,1,1,inf,2,0.00,0,2,2,0,0,0,0,0,0,0,0,0,1,6,0,2,0,6,0,0,-
261,Connor Murphy,CHI,D,57,145.66666666667,0,0,0,0,0,-,4,0.00,0,4,4,0,0,0,0,2,1,1,0,0,1,5,3,6,6,21,0,0,-
262,Phillip Danault,L.A,C,79,130.68333333333,0,3,3,0,3,150.00,10,0.00,0.75,11,10,5,2,1,2,4,2,2,0,0,1,1,3,5,1,7,55,73,42.97
263,Vladislav Namestnikov,"DAL, DET",C,75,105.75,1,0,0,0,1,100.00,2,50.00,0.2,3,2,1,1,0,0,2,1,1,0,0,1,1,3,1,1,3,3,5,37.50
264,Rickard Rakell,"ANA, PIT","L, R",70,2.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
265,Colin Miller,BUF,D,38,40.883333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,-
266,Jonathan Marchessault,VGK,C,76,0.56666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
267,Barclay Goodrow,NYR,C,79,177.85,1,2,2,0,3,75.00,14,7.14,1.67,18,17,13,8,3,1,12,2,1,0,1,2,8,11,4,4,11,88,102,46.32
268,Brad Hunt,VAN,D,50,2.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
269,Torey Krug,STL,D,64,10.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
270,Matt Tennyson,NSH,D,8,3.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
